clean_tweet,Compound_Score,Sentiments
"Di kelas dia tidak tahu aturan FIFA, BESAR banget... wooy, piala dunia ini bukan pertandingan persahabatan, dan Israel sudah resmi lolos ke Piala Dunia U-20 2023... Indonesia, sebagai tuan rumah , bahkan tidak memiliki hak untuk melarang Israel berkompetisi. https://t.co/bKXVUiyo75",-0.3227,Negatif
"PA 212 meminta Pasukan Zionis tidak bermain di Indonesia. PA 212 menyarankan Israel bermain di luar negeri meski Indonesia menjadi tuan rumah Piala Dunia U-20. 1957. Soekarno memerintahkan Timnas Indonesia menolak bertanding melawan Israel.

https://t.co/1SkwMjHhpl",-0.211,Negatif
"Indonesia Jadi Tuan Rumah, 6 Negara Lolos Piala Dunia U-20 #Olahraga #DuniaCup #Football https://t.co/Y9yXFfmpZw",0.0,Netral
"piala dunia u-20 boleh saja, tapi tidak untuk piala asia, kok mau terdaftar jadi tuan rumah padahal udah kerja keras buat lolos?",0.0772,Positif
"Kalau kelas MP udah ada yang komen begini maksudnya apa sob?
Baiklah, biarkan saja, Indonesia tidak akan menjadi tuan rumah Piala Dunia U-20 tahun depan 😌 simple kan?",0.8645,Positif
"Timnas Israel Ikut Piala Dunia U-20 2023, Bagaimana Sikap Indonesia Sebagai Tuan Rumah? https://t.co/iKAQXgwDlE #TempoIndonesiana",0.0,Netral
Tempat Piala Asia dan Piala Dunia U-20 Terpisah Jika Jadi Tuan Rumah https://t.co/XGvCFAa86D,0.0,Netral
Venue Piala Asia dan Piala Dunia U-20 Terpisah Jika Diselenggarakan https://t.co/xxyukutbL1,0.0,Netral
"Satu-satunya kemungkinan yang bisa saya simpulkan adalah...
1. Indonesia mundur dari tuan rumah Piala Dunia U-20
2. Indonesia hanya akan menerima Timnas, bukan suporter.
3. FIFA akan menindak tegas Federasi Sepakbola Indonesia dengan sanksi.",0.05,Positif
"Indonesia Tuan Rumah Piala Dunia U-20 2023, Ini Daftar Stadion Pertandingan https://t.co/RS7nudiicC",0.0,Netral
"Alhasil, stadion yang menjadi markas Persis Solo itu dinyatakan lolos verifikasi.

Gibran Rakabuming Raka: Stadion Manahan sangat cocok untuk membuka Piala Dunia U-20

""Kemarin di pertemuan itu, saya mengajukan diri untuk menjadi tuan rumah pembukaan.",0.5719,Positif
"4. Israel bermain di luar negeri meski Indonesia menjadi tuan rumah Piala Dunia U-20.

Serunya, kita lihat saja nanti bagaimana dan bagaimana pemerintah mengurus mereka karena ini sudah menyangkut kewenangan negara di dunia internasional.

https://t.co/6dlOehNpZx",0.8271,Positif
"1. Indonesia akan menjadi tuan rumah piala dunia U-20 tahun 2023. Namun ada hal yang membuat saya penasaran dan sangat menantikannya.

Bukan menunggu pertandingan, tapi karena pelarian Israel. Israel dipastikan mendapatkan tiket ke putaran final Piala Dunia U-20",0.7684,Positif
"Indonesia 🇮🇩

Indonesia U-20 menjadi tim pertama yang lolos karena menjadi tuan rumah.

Ini merupakan kali kedua Indonesia lolos ke Piala Dunia U-20 atau Youth setelah sebelumnya lolos pada 1979.

Pelatih: Shin Tae-Yong
⭐️: Marcelino Ferdinand, Ronaldo Kwateh https://t.co/ErrCLyTalW",0.0,Netral
Hal inilah yang menyebabkan Indonesia belum layak menjadi tuan rumah Piala Dunia U-20.,0.0,Netral
"PSSI terus bersemangat menggelar berbagai kejuaraan sepak bola. Terakhir, PSSI mendapat dukungan dari Menpora dan Presiden Jokowi untuk melamar menjadi tuan rumah Piala Asia 2023.

Keren nih, Piala Dunia U-20 akan berlanjut dengan Piala Asia 2023.

#BolalobFootball https://t.co/YQnP349A7t",0.886,Positif
Alasan Pemerintah Minta PSSI Jadi Tuan Rumah Piala Asia 2023: Jadwalnya Dekat dengan Piala Dunia U-20 https://t.co/i1N4bSBNO1,0.0,Netral
"Dengan Indonesia lolos otomatis sebagai tuan rumah, berikut daftar tim yang dipastikan akan mengikuti Piala Dunia U-20 2023 📝

#WCU20 #NxGn

https://t.co/M6O8ufaxG2",0.0,Netral
"Jika Indonesia terpilih sebagai tuan rumah, waktu Piala Dunia U20 sudah hampir habis

Piala Dunia U-20 2023 akan berlangsung pada 20 Mei-11 Juni 2023. Sedangkan Piala Asia 2023 direncanakan berlangsung pada 16 Juni-16 Juli di tahun yang sama.",0.0,Netral
"ketika Indonesia menjadi tuan rumah G-20, eh terjadi perang Rusia-Ukraina.
Saat Indonesia menjadi tuan rumah Piala Dunia U-20, Israel untuk pertama kalinya lolos ke Piala Dunia.

Ada apa dengan angka 20 di Indonesia...",-0.7717,Negatif
"Usai Piala Dunia U-20, PSSI berusaha menjadi tuan rumah Piala Asia 2023 gaes.. https://t.co/YG6zKQunaV",0.0,Netral
"Israel lolos ke Piala Dunia U-20 2023, semoga Indonesia bisa menjadi tuan rumah yang baik, ya...bersikaplah profesional. Jangan mempermalukan nama Indonesia di kancah internasional 🇮🇩🔥",0.6472,Positif
"Bismillah tahun depan akan menjadi double host
√ Piala Dunia U-20
Piala Asia 2023 🔜",0.0,Netral
"Indonesia Setuju Usulan Tuan Rumah Piala Asia 2023, Jadwalnya Mendekati Piala Dunia U-20

https://t.co/h8HFnhU6q4",0.2023,Positif
"- Menerima Israel sebagai tamu, resikonya rakyat akan membenci demonstrasi, umat Islam.
- Menolak Israel sebagai tamu berisiko dilarang oleh FIFA, sepak bola nasional mati lagi, peringkat turun.
- Indonesia mundur dari tuan rumah Piala Dunia U-20
Tidak akan didemonstrasikan, tidak akan dilarang",-0.8865,Negatif
"Indonesia Tuan Rumah Piala Dunia U-20, PSSI dan Pemerintah Tak Masalah Ikut Israel https://t.co/dfRBuFrG7p #GoRiau",0.3089,Positif
"Jadi Tuan Rumah Piala Dunia U-20, PSSI dan Pemerintah Tak Masalah Keikutsertaan Israel https://t.co/BKoCMG7MtB",0.3089,Positif
"Kalau tolak 🇮🇱 ya sudahlah, Indonesia tidak harus menjadi tuan rumah Piala Dunia U-20, tahun depan ada demonstrasi melawan tim 🇮🇱 OK semoga timnas 🇲🇨 aman jika tidak bye2",0.7269,Positif
Zainudin Amali menegaskan Israel bisa berlaga di Piala Dunia U-20 2023. Hal ini juga terkait dengan niat Indonesia menjadi tuan rumah Olimpiade 2036. #kumparanBOLA https://t.co/OqCs1UYZAo,0.0,Netral
"Timnas U-20 Israel lolos ke Piala Dunia U-20 2023. Karena Indonesia sebagai tuan rumah, sepertinya mereka akan diundang oleh +62 suporter.",0.6597,Positif
"Hehe Diharapkan hal seperti ini akan muncul

Coba ganti judulnya seperti ini.

Mengapa FIFA perlu mencabut status tuan rumah Piala Dunia U-20 2023 mendatang jika menolak keikutsertaan Israel?",0.6124,Positif
"Coba ini.

Mengapa FIFA perlu mencabut status tuan rumah Piala Dunia U-20 2023 mendatang jika menolak keikutsertaan Israel?",0.0,Netral
"Indonesia Tuan Rumah Piala Dunia Sepakbola U-20, Timnas U-20 Israel Berhak dan Akan Berpartisipasi https://t.co/nEhHN335Lk",0.0,Netral
"Kembali lagi ke sepak bola. Saat ini, Israel telah lolos ke piala dunia U-20, Indonesia sebagai tuan rumah harus siap dan profesional untuk menerima dan memperlakukan mereka seperti kontestan lainnya. Namun Israel sendiri harus siap menerima perlakuan bangsa Indonesia.",0.8625,Positif
Bagaimana tanggapan kalian jika mengetahui Timnas Israel akan mengikuti Piala Dunia U-20 yang akan diselenggarakan oleh Indonesia.. 😂,0.4404,Positif
"Yaudeh, negaramu baru saja mundur dari menjadi tuan rumah, itu saja

Kalau negaramu bagus banget pasti bisa lolos ke Piala Dunia U-20 melalui Piala Asia U-19, bukan hanya jadi tuan rumah",0.7089,Positif
"Hebat, Indonesia ternyata jadi tuan rumah Piala Dunia sepak bola U-20 tahun depan 😀👍👍 https://t.co/Xvllt8QFan",0.765,Positif
"Tuan Rumah Indonesia, Ini Negara-Negara Yang Lolos ke Piala Dunia U-20: FIFA mengumumkan bahwa Piala Dunia U-20 FIFA di Indonesia akan berlangsung mulai 20 Mei hingga 11 Juni 2023 di Indonesia. https://t.co/XYKGuywPYV",0.0,Netral
"Ancaman sanksi dari FIFA pun membayangi jika ada kejadian yang tidak diharapkan, tentunya pemerintah dan PSSI dalam hal ini siap menerima segala konsekuensinya saat menjadi tuan rumah piala dunia u-20.",0.1779,Positif
"Pernah lolos Piala Dunia U-20, eh lolos pas Indonesia jadi tuan rumah itu kebetulan banget😅",0.4144,Positif
"Israel 🇮🇱 lolos ke Piala Dunia U-20 2023 di Indonesia 🇮🇩. Saya tahu ini bukan yang kami harapkan. Panitia akan bekerja lebih keras dari yang seharusnya. Tapi, tetap jadilah tuan rumah yang baik siapapun pesertanya.",0.5927,Positif
Indonesia Siap Menjadi Tuan Rumah FIFA U-20 World Cup 2023 - Lombok Insider https://t.co/V17FQDMjgO,0.3612,Positif
Indonesia siap menjadi tuan rumah FIFA U-20 World Cup 2023 https://t.co/V17FQDMjgO,0.3612,Positif
"Indonesia Tuan Rumah Ajang Piala Dunia U-20, Menpora Izinkan Timnas Israel Berlaga di Piala Dunia U-20 https://t.co/0NiVqxNzUU",0.0,Netral
"Indonesia Jadi Tuan Rumah Piala Dunia U-20, Menpora Buka Suara Timnas Israel https://t.co/zoSURoT425",0.0,Netral
"Indonesia Jadi Tuan Rumah Piala Dunia U-20, Menpora Buka Suara Timnas Israel https://t.co/P8H9YKNyp9",0.0,Netral
"Empat tim nasional telah dipastikan lolos ke Piala Dunia U-20 2023. Indonesia sebagai tuan rumah juga menjadi tim pertama yang lolos ke ajang yang akan digelar tahun depan. #CNNIndonesia
https://t.co/CgMvMlPRk2",0.0,Netral
"FIFA Dukung LGBT, Indonesia Tuan Rumah Piala Dunia U-20 2023 Tak Mau Buat Aturan Seperti Qatar? https://t.co/23opM5YapX

#BanggaSepakBolaKita",0.5828,Positif
"FIFA Dukung LGBT, Indonesia Tuan Rumah Piala Dunia U-20 2023 Tak Mau Buat Aturan Seperti Qatar? https://t.co/EngeRGiyTY

#BanggaSepakBolaKita",0.5828,Positif
Negara kita tahun depan akan menjadi tuan rumah Piala Dunia U-20,0.0,Netral
"Ya, setuju dengan ndan Ibul,
tapi memang akan menjadi polemik jika Israel benar-benar lolos ke Piala Dunia U-20,
kok bisa ya pas Indonesia jadi tuan rumah 😩",-0.0644,Negatif
"Jadwal Pembukaan Piala Dunia U-20 Resmi Dirilis, Indonesia Jadi Tuan Rumah https://t.co/IRGMZA2RTk",0.0,Netral
"Jadwal Kick Off Piala Dunia U-20 2023, Indonesia Jadi Tuan Rumah https://t.co/qfBtpmojER",0.0,Netral
"Empat tim nasional telah dipastikan lolos ke Piala Dunia U-20 2023. Indonesia sebagai tuan rumah juga menjadi tim pertama yang lolos ke ajang yang akan digelar tahun depan. #CNNIndonesia
https://t.co/CgMvMlPRk2",0.0,Netral
"Pada Desember 2020, sebagai akibat dari pandemi Covid-19, Biro [Dewan FIFA] memutuskan untuk membatalkan Piala Dunia FIFA U-20 edisi 2021 dan menunjuk Persatuan Sepak Bola Seluruh Indonesia [PSSI] untuk menjadi tuan rumah kompetisi pada tahun 2023.",-0.25,Negatif
FIFA Tetapkan Indonesia Tuan Rumah Piala Dunia U-20 2023 https://t.co/lSXYp6xcsD,0.0,Netral
"... pada 13 November 2022.

• Piala Dunia U-20 2023 akan berlangsung pada 20 Mei - 11 Juni 2023. Jadi, akan sulit jika ingin menjadi tuan rumah Piala Asia 2023 juga (16 Juni - 16 Juli 2023).

#NationsKO
#Piala Dunia
#PialaDuniaU20",-0.0258,Negatif
"KADRUN AKAN TOLAK!
Ketua PSSI Iriawan menjamin Timnas Israel jika lolos ke putaran final Piala Dunia U-20 2023, mereka bisa bermain di Piala Dunia U-20 2023 Indonesia sebagai tuan rumah.
https://t.co/WomH1tASDx",-0.3237,Negatif
"KADRUN AKAN TOLAK!
Ketua PSSI Iriawan menjamin Timnas Israel jika lolos ke putaran final Piala Dunia U-20 2023, mereka bisa bermain di Piala Dunia U-20 2023 Indonesia sebagai tuan rumah.
https://t.co/WomH1tASDx",-0.3237,Negatif
"Timnas Israel U-20 berpeluang lolos ke Piala Dunia 2023. Jika lolos, Israel diperbolehkan dan tidak akan kesulitan tampil di Indonesia, sebagai tuan rumah. https://t.co/lxLeyYmVxx https://t.co/kMbAHtvZre",0.6007,Positif
"Tim dari FIFA telah datang dan melakukan inspeksi dan penilaian terhadap 6 stadion dan fasilitas latihan yang akan digunakan untuk Piala Dunia U-20 tahun depan. Secara umum, FIFA terkesan dengan persiapan yang dilakukan tuan rumah. https://t.co/aP2DCBXaxh",0.4767,Positif
"Israel tidak memiliki hubungan diplomatik dengan Indonesia sebagai tuan rumah Piala Dunia U-20, lalu bagaimana jika lolos?

#WCU20 #Indonesia #Israel

https://t.co/LXu29lAqjH",0.0,Netral
"Nenek, bagaimana cara membagi jadwal? Status mosok pss away? Lalu tepatnya di rumah? Aturan trus gowo2 tuan rumah 95% tamu 5%.
Bagaimana dengan Piala Dunia U20 besok? Misalnya Inggris vs Brazil kalah 5% dari Brazil padahal itu di hati",0.594,Positif
"Netizen Indonesia dan Malaysia terlibat perang komentar usai Garuda Muda lolos menjadi tuan rumah Piala Dunia U-20
https://t.co/51sRqVpK6S",-0.5994,Negatif
"Prancis dan Italia menjadi peserta kedua dan ketiga Piala Dunia U-20 2023 setelah Timnas U-20 Indonesia yang menjadi tuan rumah.

https://t.co/NQpExNuHiv",0.0,Netral
"Tuan Rumah Piala Dunia U-20, FIFA Kunjungi Indonesia via https://t.co/R4BAir3yHW",0.0,Netral
"FIFA baru saja meninjau persiapan Indonesia menjadi tuan rumah Piala Dunia U-20 2023. Usai melakukan pemeriksaan enam stadion pertandingan pada 8-17 Juni 2022, perwakilan FIFA memuji Indonesia karena terkesan dengan persiapan yang telah dilakukan. https://t.co/DC7nzxgLya",0.743,Positif
"https://t.co/fEiZM12Lmm, JAKARTA - Indonesia akan menjadi tuan rumah Piala Dunia U-20 2023. Semua persiapan terus dioptimalkan. Baru-baru ini, delegasi dari FIFA https://t.co/ojUTxeNGsa",0.4588,Positif
"FIFA meninjau persiapan Indonesia menjadi tuan rumah Piala Dunia U-20 2023
https://t.co/eTMiBiPhLS",0.0,Netral
"FIFA Telah Melakukan Inspeksi Terkait Kesiapan Indonesia Menjadi Tuan Rumah Piala Dunia U-20 2023

#bolaskorcom #fifa #pialaduniau20

https://t.co/95753l8dOH",0.25,Positif
"Indonesia Tuan Rumah Piala Dunia U-20, FIFA Temukan Ini Saat Cek Stadion: FIFA dan panitia lokal dari PSSI untuk Piala Dunia FIFA U-20 2023 melakukan kunjungan inspeksi ke 6 stadion https://t.co/H1c7Ka5w6w",0.0,Netral
"Jadi Tuan Rumah FIFA U-20 World Cup, FIFA Gelar 6 Stadion di Indonesia https://t.co/qjVFZRXH7L",0.0,Netral
"Becoming Host, FIFA Praises Indonesia's Preparation to Hold 2023 U-20 World Cup #CompleteCepatBeritanya #Bola #SepakBola #SepakbolaDunia #BolaDunia . https://t.co/jNzCgC7qmd",0.5267,Positif
"""Piala Dunia merupakan momentum yang baik bagi kami. Selain sebagai tuan rumah, Piala Dunia terbukti selalu melahirkan bintang-bintang baru sepak bola. Bagi saya, lebih baik STY fokus ke Piala Dunia U-20."" -

Obrolan masih berlangsung. Mari bergabung! https://t.co/rZvtCjY50W",0.807,Positif
"Stadion Manahan Solo Sudah Didaftarkan PSSI ke FIFA 2019 Untuk Piala Dunia U-20, PSSI Berharap Indonesia Jadi Tuan Rumahnya!

JIS baru mulai dibangun pada 2019 dan berakhir pada 2022.

Itu FIFA hanya memeriksa kelayakannya,

Banyak baca dong!!",0.5684,Positif
"FIFA Soroti Persiapan Indonesia Menjadi Tuan Rumah Piala Dunia U-20
#2023Piala Asia
 https://t.co/rVg5vLzB4n",0.0,Netral
"Norak lho bos, beritanya udah basi, udah dari tahun 2020, Solo dinominasikan jadi tuan rumah Piala Dunia U-20 dan itu jauh sebelum JIS dibangun, maklum!!!!",0.0,Netral
"“FIFA telah menunjuk 4 kota untuk menjadi tuan rumah Piala Dunia U-20: Solo, Bali, Surabaya, dan Palembang.

Solo, termasuk Stadion Manahan, semuanya beres sesuai standar FIFA.""

Druuuuun.. JIS kok ga di pake 😫😫😫.
Saya nangis Bombay, saya peluk pohon di Monas, tapi sudah ditebang 🤣🤣🤣.",0.8721,Positif
Ketua Umum PSSI Prioritaskan Indonesia Jadi Tuan Rumah Piala Dunia U-20 2023 Ketimbang Piala Asia 2023.,0.0,Netral
"Ketua PSSI Mochamad Iriawan tampaknya tak berambisi membawa timnas Indonesia masuk pot 1 dalam drawing Piala Asia 2023. Iriawan mengatakan, fokus PSSI saat ini adalah mempersiapkan Indonesia menjadi tuan rumah Piala Dunia U-20 2023.

#MNCTrijaya #Timnas #PialaAsia2023 https://t.co/fWy89uK3IL",-0.296,Negatif
"Stadion Manahan 300 miliar, menjadi tuan rumah Piala Dunia U-20. Ada stadion 4,5 T, hampir 10X lipat, tidak sesuai standar FIFA untuk Piala Dunia U-20, mubazir. https://t.co/Agt2q7H6c6",-0.4215,Negatif
"Bodoh! Bangga Lagi! 🤣
Pada tahun 2019 FIFA menetapkan Indonesia sebagai tuan rumah Piala Dunia U-20 2021 dan pada tahun 2020 menunjuk stadion pertandingan di enam kota yaitu Jakarta, Bogor, Solo, Yogyakarta, Surabaya dan Bali.
Di Jakarta jelas maksudnya GBK, bukan JIS karena belum jadi.",0.7256,Positif
"Saya luruskan bukan karena saya memihak siapa-siapa, saya hanya tidak suka ada yang memanfaatkan ini untuk kepentingan politik untuk menjatuhkannya. Jangan campurkan olahraga dengan politik. Doakan saja Indonesia sukses menjadi tuan rumah Piala Dunia U-20 2023. Indonesia Bisa ❤🇮🇩",0.79,Positif
"Ketua Umum PSSI Mochamad Iriawan menegaskan Indonesia fokus menjadi tuan rumah Piala Dunia U-20. Untuk Piala Asia 2023, nanti! https://t.co/hR3xA0oe1l",0.4389,Positif
"Exco PSSI dikabarkan sudah sepakat ingin Indonesia mengambil kesempatan menjadi tuan rumah Piala Asia 2023.
Tuan rumah Piala Asia, tidak akan mengganggu Piala Dunia U-20, Piala Asia akan diadakan pada bulan Juni-Juli, Piala Dunia akan diadakan pada bulan September-Oktober🇮🇩

https://t.co/QoVh3uPIH3",0.7549,Positif
"Jika Indonesia menjadi tuan rumah Piala Asia tahun depan, apakah akan berbenturan dengan Piala Dunia U-20?",0.0,Netral
"Dulu, Indonesia pernah mengajukan diri sebagai tuan rumah namun hanya mundur. Jadwal tahun 2023 bertepatan dengan Piala Dunia U-20",0.0,Netral
"#FIFA mengucapkan selamat dengan menyebut status Indonesia sebagai tuan rumah Piala Dunia U-20.
 
https://t.co/Koq2E8oFZW",0.0,Netral
"pilihannya Indonesia akan menjadi tuan rumah Piala Asia, stadionnya berbeda dengan Piala Dunia U-20, masih banyak stadion bagus yang bisa digunakan. Tapi mungkin masalahnya ada di SDM, tapi kenapa tidak.",-0.3818,Negatif
"Indonesia sudah terpilih menjadi tuan rumah AFF U-16 dan U-19 2022, lalu Piala Dunia U-20 2023, saya tidak mau pesimis tapi baiknya jangan serakah, fokus saja yang sudah ada ada untuk menghindari hal-hal yang tidak diinginkan, misalnya akan mempermalukan negara sendiri.",-0.3841,Negatif
Bisakah kita menjadi tuan rumah Piala Dunia U-20 + Piala Asia 2023 🙏🏼,0.0,Netral
"Jadi, anggaran tersebut digunakan bukan untuk mencalonkan tuan rumah pengganti Piala Asia 2023, melainkan untuk TC luar negeri dan untuk mengikuti pertandingan dan turnamen di luar negeri. Toh, Piala Asia jelas lebih penting ketimbang Piala Dunia U-20 yang tidak berpengaruh pada ranking FIFA.",0.5251,Positif
"Mencalonkan untuk menjadi tuan rumah.
Agar tahun depan banyak event internasional di Indonesia (2023)

- Sepak bola Piala Dunia U-20.
- Sepak bola Piala Asia.
- Bola basket Piala Dunia.

Nama Indonesia harum.
Presiden Jokowi & Kemenpora telah memperbaiki citranya.

Iwan Bule pun ikut naik. 😊",0.8442,Positif
"Mencalonkan untuk menjadi tuan rumah.
Agar tahun depan banyak event internasional (2023)

- Sepak bola Piala Dunia U-20.
- Sepak bola Piala Asia.
- Bola basket Piala Dunia.

Nama Indonesia harum.
Citra Jokowi & Kemenpora terangkat.
Iwan Bule juga. 😊",0.7184,Positif
"Indonesia sudah menggunakan uang APBN untuk piala dunia u-20, tahun depan akan sangat sibuk jika datang ke tuan rumah Piala Asia, misalnya, tetapi jika Anda bisa dan mau, tidak apa-apa juga.",0.4215,Positif
"Tuan rumah acara olahraga internasional:
Asian Games 2018 ✅
Asian Para Games 2018 ✅
Acara Bulu Tangkis BWF ✅
MotoGP Mandalika ✅
Formula E ✅
Piala Dunia U-20 ⏳

Saya yakin Indonesia yakin bisa menjadi tuan rumah Piala #Asia2023

Apakah PSSI ikut tender?",0.3045,Positif
"Apa yang dapat Anda lakukan yang terbaik sekarang, melamar menjadi tuan rumah Piala Asia, menggantikan China ... tahun depan, kami memiliki daya tawar yang baik karena itu juga merupakan ajang Piala Dunia U-20.",0.7964,Positif
"Karya Ratu Tisha:
- Memenangkan tawaran untuk menjadi tuan rumah Piala Dunia U-20
- Yakinkan Coach Shin untuk melatih Timnas Indonesia

Itulah hasil menjadi pengurus kurang dari 5 tahun.
Yang sudah lebih dari 5 tahun atau bahkan belasan hingga puluhan tahun sebagai pengurus, apa hasilnya?",0.6908,Positif
"PSSI masih berkomunikasi dengan AFC terkait pencalonannya sebagai tuan rumah AFC ASIA CUP 2023.
Jadwal Piala Asia 2023 bertepatan dengan Piala Dunia FIFA U-20. Artinya, sebelum Piala Dunia berakhir, Piala Asia sudah mulai digelar.

✍️Kompas",0.0,Netral
"Wkwk nanti piala dunia yang jadi tuan rumahnya, tapi U-20 😂",0.5927,Positif
"Soalnya Timnas U-20 lebih penting, piala dunia dan tuan rumah gan...",-0.1548,Negatif
"Piala Asia 2023 bertepatan dengan Piala Dunia U-20 2023 (ditunda karena pandemi). Kebetulan, Indonesia juga menjadi tuan rumah Piala Dunia U-20",-0.2023,Negatif
"Ada apa dengan Piala Asia 2023?
Tidak, saya tidak ingin berterima kasih kepada Iwan Bule sebelum menyerahkan tuan rumah Piala Asia 2023 ke Indonesia.
Bahkan Ratu Tisha bisa datang ke Indonesia untuk Piala Dunia U-20.
#HariTimnas https://t.co/vW1vTGAphV",-0.3252,Negatif
"FIFA meninjau Stadion Manahan Solo untuk Piala Dunia U-20. Wali Kota Surakarta Gibran Rakabuming Raka membenarkan ada kunjungan perwakilan FIFA terkait kesiapan Solo menjadi tuan rumah Piala Dunia U-20 2023.
  https://t.co/qOO0Bz43d4",0.25,Positif
Karena tahun depan Indonesia akan menjadi tuan rumah kal Piala Dunia U-20,0.0,Netral
"Untuk piala dunia junior 🤮. Kebetulan 🇮🇩 menjadi tuan rumah. Apa yang Anda lakukan jika Anda memenangkan piala dunia U-20? Itu hanya tempat untuk mendapatkan pengalaman. Persiapkan timnas senior untuk Piala Asia, Piala Dunia, dan kemudian menjadi penantang serius di dua ajang tersebut.",0.6124,Positif
